WEEK,MONTH,YEAR,STORE,CITY,ZIP,BRAND,MOVE,PRICE,QTY,REVENUE,PROFIT,CASE,COSMETIC,HABA,PHARMACY,INCOME,HSIZEAVG,HSIZE1,HSIZE2,HSIZE34,HHLARGE,SINGLE,RETIRED,UNEMP,WORKWOM,WRKCH5,WRKCH17,NWRKCH5,NWRKCH17,WRKCH,NWRKCH,WRKWNCH,move and profit score
182,3,1993,86,CHICAGO,60618.0,SUAVE COND,16,14.9,10,23.84,391.1,60,0.0,199141.6,48477.600000000006,100.88971,25.295594,3.2374176,2.8837502,2.6922676,1.1865648,3.845477,1.6895694,2.4458991,2.9320678,0.67163415,0.9860161,0.8461774,0.6032459,1.6576503,1.4494233,2.1837229,407.1
182,3,1993,88,BENSENVILLE,60106.0,OTHERS,59,45.67,23,102.11,335.94,216,0.0,296309.69,0.0,242.645515,63.1105786,5.34359391,7.1709377000000005,7.376612440000001,3.10885641,6.29683489,2.79988683,3.64822481,9.24369908,1.3512499999999998,3.07984375,1.7609375,1.49140625,4.43109375,3.25234375,6.58356416,394.94
182,3,1993,88,BENSENVILLE,60106.0,SALON SELECT,7,5.18,2,18.13,57.14,12,0.0,25766.06,0.0,21.09961,5.4878764,0.46466034,0.6235598,0.64144456,0.27033534,0.54755086,0.24346842,0.31723694,0.80379992,0.1175,0.2678125,0.153125,0.1296875,0.3853125,0.2828125,0.57248384,64.14
182,3,1993,88,BENSENVILLE,60106.0,SUAVE COND,20,16.39,11,29.8,428.67,66,0.0,141713.33000000002,0.0,116.047855,30.1833202,2.55563187,3.4295789,3.5279450800000003,1.4868443699999998,3.01152973,1.33907631,1.7448031700000002,4.42089956,0.64625,1.4729687500000002,0.8421875000000001,0.7132812500000001,2.11921875,1.5554687500000002,3.14866112,448.67
182,3,1993,89,CHICAGO,60632.0,OTHERS,46,38.7,20,87.65,315.2,192,0.0,285754.0,182058.4,206.16238,55.808172,5.4478556000000005,5.3818828,6.003552599999999,3.166709,6.1408812,4.4063872,3.7640176,5.957808399999999,1.12958326,1.8287406,1.4051468,1.134138,2.958324,2.5392848,4.896219,361.2
182,3,1993,89,CHICAGO,60632.0,RAVE AERO,55,12.87,13,54.45,91.3,102,0.0,185740.1,118337.96,134.005547,36.2753118,3.54110614,3.49822382,3.90230919,2.05836085,3.99157278,2.86415168,2.44661144,3.87257546,0.734229119,1.18868139,0.91334542,0.7371897,1.9229106,1.65053512,3.18254235,146.3
182,3,1993,90,CHICAGO,60617.0,OTHERS,40,38.6,20,75.8,309.34,192,0.0,217195.6,0.0,210.09314,53.22957,5.239948,5.969983399999999,6.303502,2.4865666,5.7100696,4.7071662,4.1651508,4.889253399999999,0.68826594,2.0547256,1.59140512,1.68541208,2.7429914,3.2768172,3.8429684,349.34
182,3,1993,90,CHICAGO,60617.0,SUAVE COND,14,11.92,8,20.86,311.63,48,0.0,86878.24,0.0,84.037256,21.291828,2.0959792,2.38799336,2.5214008,0.99462664,2.28402784,1.88286648,1.66606032,1.95570136,0.275306376,0.82189024,0.636562048,0.674164832,1.09719656,1.31072688,1.53718736,325.63
182,3,1993,91,OAK LAWN,60453.0,OTHERS,48,41.59,21,78.82000000000001,329.75,198,0.0,193315.08,0.0,221.307429,53.4781716,5.78600883,6.670333739999999,6.2696802,2.27397744,5.469106440000001,4.40725425,3.7553775,6.071052959999999,0.700106043,2.17032879,1.323836934,1.629337815,2.87043498,2.95317477,5.378969400000001,377.75
182,3,1993,91,OAK LAWN,60453.0,SALON SELECT,2,5.18,2,5.18,57.14,12,0.0,18410.96,0.0,21.076898,5.0931592,0.55104846,0.63526988,0.5971124,0.21656928,0.52086728,0.4197385,0.357655,0.57819552,0.066676766,0.20669798,0.126079708,0.15517503,0.27337476,0.28125474,0.5122828,59.14
182,3,1993,91,OAK LAWN,60453.0,SUAVE COND,12,11.92,8,17.88,312.23,48,0.0,73643.84,0.0,84.307592,20.3726368,2.20419384,2.54107952,2.3884496,0.86627712,2.08346912,1.678954,1.43062,2.31278208,0.266707064,0.82679192,0.504318832,0.62070012,1.09349904,1.12501896,2.0491312,324.23
182,3,1993,92,HAZEL CREST,60429.0,OTHERS,13,19.700000000000003,10,23.77,161.39,96,0.0,98256.0,0.0,106.57801,29.579208,1.719472,2.8564358,3.919142,1.5049505,2.576923,1.3330233,1.9685344,3.230332,0.7117042,1.3622463000000002,1.1217681,0.8590492,2.0739505,1.9808173,2.0768602,174.39
182,3,1993,92,HAZEL CREST,60429.0,SALON SELECT,2,2.59,1,5.18,28.57,6,0.0,9825.6,0.0,10.657801,2.9579208,0.1719472,0.28564358,0.3919142,0.15049505,0.2576923,0.13330233,0.19685344,0.3230332,0.07117042,0.13622463,0.11217681,0.08590492,0.20739505,0.19808173,0.20768602,30.57
182,3,1993,92,HAZEL CREST,60429.0,SUAVE COND,10,11.92,8,14.9,312.5,48,0.0,78604.8,0.0,85.262408,23.6633664,1.3755776,2.28514864,3.1353136,1.2039604,2.0615384,1.06641864,1.57482752,2.5842656,0.56936336,1.08979704,0.89741448,0.68723936,1.6591604,1.58465384,1.66148816,322.5
182,3,1993,93,EVANSTON,60202.0,OTHERS,73,38.36,22,128.86,351.58000000000004,228,0.0,470549.42,204800.86,228.07818,48.9421504,8.34159766,6.93663916,5.13774096,1.5840219999999998,9.93142832,2.82238198,4.355986140000001,9.25402214,1.06492606,2.13239378,0.958179332,0.592190368,3.19731984,1.5503697,7.665408960000001,424.58
182,3,1993,93,EVANSTON,60202.0,RAVE AERO,36,13.86,14,35.64,98.77,114,0.0,299440.54000000004,130327.82,145.14066000000005,31.1450048,5.30828942,4.41422492,3.26947152,1.008014,6.31999984,1.79606126,2.77199118,5.88892318,0.67768022,1.35697786,0.609750484,0.376848416,2.03465808,0.9865989,4.8779875200000005,134.76999999999998
182,3,1993,94,BLOOMINGDALE,60108.0,OTHERS,44,42.81,19,88.75999999999999,285.02,162,0.0,206955.98,0.0,204.145785,54.05554910000001,3.41203767,5.79805957,7.35578692,2.43411622,4.65878176,1.525083564,3.36662197,7.64395137,1.55439304,2.5962436,2.4046388600000004,1.271776096,4.15063645,3.67641507,4.88840645,329.02
182,3,1993,94,BLOOMINGDALE,60108.0,SALON SELECT,2,5.18,2,5.18,57.14,12,0.0,21784.84,0.0,21.48903,5.6900578,0.35916186,0.61032206,0.77429336,0.25622276,0.49039808,0.160535112,0.35438126,0.80462646,0.16362032,0.2732888,0.25311988,0.133871168,0.4369091,0.38699106,0.5145691,59.14
182,3,1993,94,BLOOMINGDALE,60108.0,SUAVE COND,8,7.45,5,11.92,194.37,30,0.0,54462.1,0.0,53.722575,14.2251445,0.89790465,1.52580515,1.9357334,0.6405569,1.2259952,0.40133778,0.88595315,2.01156615,0.4090508,0.683222,0.6327997000000001,0.33467792,1.09227275,0.96747765,1.28642275,202.37
182,3,1993,97,AURORA,60506.0,OTHERS,33,33.43,17,60.47,257.21,162,0.0,108363.1,0.0,178.223682,47.5477709,3.8517665,5.0190477,5.76067576,2.36850987,4.5532018,2.29386474,3.02384729,6.63372096,1.538721,2.42993665,1.538721,0.943780755,3.96865782,2.48250184,3.76396728,290.21
182,3,1993,97,AURORA,60506.0,SUAVE COND,8,7.45,5,11.92,194.51,30,0.0,31871.5,0.0,52.41873,13.9846385,1.1328725,1.4761905,1.6943164,0.69662055,1.339177,0.6746660999999999,0.88936685,1.9510944,0.452565,0.71468725,0.452565,0.277582575,1.1672523,0.7301476,1.1070492,202.51
182,3,1993,98,CHICAGO,60638.0,OTHERS,107,76.19,35,206.44,627.7199999999999,318,85475.25,1023625.75,471914.45,370.07586,94.712625,8.1389329,11.2081347,11.263602700000002,4.38932935,9.6466608,7.34491275,6.2549886,10.485454,1.53150711,3.66738995,2.2561252,2.38586005,5.198897199999999,4.6419856,8.63737945,734.7199999999999
182,3,1993,98,CHICAGO,60638.0,RAVE AERO,69,8.91,9,68.31,63.93,54,21979.35,263218.05,121349.43,95.162364,24.354675,2.09286846,2.88209178,2.89635498,1.12868469,2.48056992,1.88869185,1.60842564,2.6962596,0.393816114,0.94304313,0.58014648,0.61350687,1.33685928,1.1936534399999998,2.22104043,132.93
182,3,1993,100,CHICAGO,60608.0,OTHERS,82,62.440000000000005,30,158.68,489.74,276,75708.0,1034178.6,345228.30000000005,301.09725000000003,92.407722,7.7569566,6.5644521000000005,9.1879614,6.4906302,10.823181,5.6354916,7.202238,8.0170182,1.9691619,3.0312687,3.38013612,2.2146612,5.0004306000000005,5.5947969,5.693505,571.74
182,3,1993,100,CHICAGO,60608.0,RAVE AERO,66,10.89,11,65.34,77.06,84,27759.6,379198.82,126583.71,110.402325,33.8828314,2.84421742,2.40696577,3.36891918,2.37989774,3.9684997,2.06634692,2.6408206,2.93957334,0.7220260300000001,1.11146519,1.239383244,0.81204244,1.83349122,2.05142553,2.0876185,143.06
182,3,1993,101,DES PLAINES,60016.0,OTHERS,96,71.67999999999999,34,183.93,602.79,312,87102.56,810540.62,455918.206,362.437892,85.58122660000001,9.0953162,11.4026106,10.23663466,3.26543718,8.67150552,5.27201688,5.07625304,13.26221442,1.46274256,4.23844782,2.297684776,1.83878528,5.70119038,4.136470259999999,10.24817052,698.79
182,3,1993,101,DES PLAINES,60016.0,RAVE AERO,79,14.85,15,78.21000000000001,103.51,114,38427.600000000006,357591.45,201140.385,159.89907,37.7564235,4.0126395,5.0305635,4.51616235,1.44063405,3.8256642,2.3258898,2.2395234,5.85097695,0.6453276,1.86990345,1.01368446,0.8112288,2.51523105,1.82491335,4.5212517,182.51
182,3,1993,102,MERRIONETTE PARK,60655.0,OTHERS,66,56.26,26,120.47,427.27,240,67958.8,794800.24,423269.6,272.840217,70.363514,6.790423120000001,7.53565982,8.0617095,3.61220704,7.42654848,5.6032119,5.0085165,7.538547640000001,1.07020394,2.93201298,1.97132715,1.7484479999999998,4.00221692,3.71977528,5.7978102,493.27
182,3,1993,102,MERRIONETTE PARK,60655.0,RAVE AERO,37,13.86,14,36.63,97.76,114,36593.2,427969.36,227914.4,146.913963,37.888046,3.65638168,4.05766298,4.340920499999999,1.94503456,3.998910720000001,3.0171141,2.6968935000000003,4.05921796,0.57626366,1.57877622,1.06148385,0.941472,2.1550398800000004,2.00295592,3.1218978,134.76
182,3,1993,103,BOLINGBROOK,60439.0,OTHERS,79,71.73,32,163.26,496.77,276,65850.56,669574.4,507288.96,338.72784,105.8723904,3.901662592,7.28492256,14.25607488,6.55733952,8.4017216,2.01693696,6.8120755200000005,11.56141664,3.76174336,5.30750624,5.392736,2.3167072,9.06924928,7.7094432,5.01086432,575.77
182,3,1993,103,BOLINGBROOK,60439.0,RAVE AERO,53,13.86,14,52.47,98.67,114,28809.62,292938.8,221938.92,148.19343,46.3191708,1.706977384,3.18715362,6.23703276,2.86883604,3.6757532,0.88240992,2.98028304,5.058119779999999,1.64576272,2.32203398,2.359322,1.0135594,3.96779656,3.3728814,2.19225314,151.67000000000002
182,3,1993,104,ST CHARLES,60174.0,OTHERS,54,49.07,23,112.76,356.29999999999995,204,0.0,277653.01,0.0,246.073619,63.5607461,4.70017259,7.02429982,8.57269915,2.702828325,5.26339866,3.0777413199999994,4.0744580500000005,9.3220587,1.754067745,3.71096766,2.18544275,1.46267557,5.46503552,3.64811809,5.11360587,410.3
182,3,1993,104,ST CHARLES,60174.0,SALON SELECT,4,7.77,3,10.36,85.71000000000001,18,0.0,36215.61,0.0,32.096559,8.2905321,0.61306599,0.91621302,1.11817815,0.352542825,0.68653026,0.4014445199999999,0.53145105,1.2159207,0.2287914449999999,0.4840392599999999,0.28505775,0.19078377,0.71283072,0.47584149,0.66699207,89.71000000000001
182,3,1993,104,ST CHARLES,60174.0,SUAVE COND,8,7.45,5,11.92,196.66,30,0.0,60359.350000000006,0.0,53.494265,13.8175535,1.02177665,1.5270217,1.86363025,0.587571375,1.1442171,0.6690742,0.8857517500000001,2.0265345000000003,0.381319075,0.8067321,0.47509625,0.31797295,1.1880512,0.79306915,1.11165345,204.66
182,3,1993,105,MELROSE PARK,60160.0,OTHERS,60,58.03,28,109.54,455.22,258,43537.2,639107.84,376147.8,291.603004,81.978036,5.7909628,7.6473824,10.0861488,4.47550684,7.77473984,4.51319736,4.8593384,10.10492336,2.18094212,3.63240528,2.07102084,1.491434644,5.81334768,3.5624554,6.8562401600000005,515.22
182,3,1993,105,MELROSE PARK,60160.0,RAVE AERO,59,16.83,17,58.41,119.07,114,26433.300000000003,388029.76,228375.45,177.044681,49.772379,3.5159417,4.6430536,6.123733199999999,2.7172720100000003,4.72037776,2.74015554,2.9503126,6.135132039999999,1.32414343,2.20538892,1.25740551,0.905513891,3.52953252,2.16291935,4.16271724,178.07
182,3,1993,106,MONTGOMERY,60538.0,OTHERS,33,35.21,19,58.47,292.85,186,0.0,160821.13,81023.22,199.630074,55.3718311,3.58384631,5.5582372,7.0717804300000005,2.78613663,4.591513020000001,2.158440356,3.89091785,6.982177,1.860200434,2.5047814,2.19114289,1.107468124,4.364981719999999,3.2986109,3.81529519,325.85
182,3,1993,106,MONTGOMERY,60538.0,SALON SELECT,7,10.36,4,18.13,114.28,24,0.0,33857.08,17057.52,42.027384,11.6572276,0.75449396,1.1701552,1.48879588,0.58655508,0.96663432,0.454408496,0.8191406,1.469932,0.391621144,0.5273224,0.46129324,0.233151184,0.91894352,0.6944444,0.80322004,121.28
182,3,1993,106,MONTGOMERY,60538.0,SUAVE COND,17,14.9,10,25.33,389.62,60,0.0,84642.70000000001,42643.8,105.06846,29.143069,1.8862349,2.925388,3.7219897,1.4663877,2.4165858,1.13602124,2.0478515,3.67483,0.97905286,1.318306,1.1532331,0.58287796,2.2973588,1.736111,2.0080501,406.62
182,3,1993,107,WESTCHESTER,60154.0,OTHERS,78,50.150000000000006,25,138.62,354.8,234,0.0,403421.75,0.0,270.678275,64.36081,5.6349875,8.990147499999999,8.016941,2.35792375,5.40544325,4.9052735,4.226592500000001,7.78051325,0.7504491999999999,2.71113,1.6885107499999998,1.997674625,3.46157925,3.6861855,6.52582125,432.8
182,3,1993,107,WESTCHESTER,60154.0,SALON SELECT,2,2.59,1,5.18,28.57,6,0.0,16136.87,0.0,10.827131,2.5744324,0.2253995,0.3596059,0.32067764,0.09431695,0.21621773,0.19621094,0.1690637,0.31122053,0.030017968,0.1084452,0.06754043,0.079906985,0.13846317,0.14744742,0.26103285,30.57
182,3,1993,107,WESTCHESTER,60154.0,SUAVE COND,21,14.9,10,31.29,390.15,60,0.0,161368.7,0.0,108.27131,25.744324,2.253995,3.596059,3.2067764,0.9431695,2.1621773,1.9621094,1.6906370000000002,3.1122053,0.30017968,1.084452,0.6754043,0.79906985,1.3846317,1.4744742,2.6103285,411.15
182,3,1993,109,BANNOCKBURN,60015.0,OTHERS,83,38.72,18,176.37,262.3,162,0.0,425758.86,0.0,202.197564,51.4131192,2.65898862,6.0913368000000006,7.19459172,2.05508268,4.16505114,2.41540344,3.37730436,6.1345206,0.718701732,2.62905732,1.65842352,2.19010815,3.34775898,3.84853158,4.204557,345.29999999999995
182,3,1993,109,BANNOCKBURN,60015.0,SALON SELECT,3,5.18,2,7.77,57.14,12,0.0,47306.54,0.0,22.466396,5.7125688,0.29544318,0.6768152,0.79939908,0.22834252,0.46278346,0.26837816,0.37525604,0.6816134,0.079855748,0.29211748,0.18426928,0.24334535,0.37197322,0.42761462,0.467173,60.14
182,3,1993,109,BANNOCKBURN,60015.0,SUAVE COND,14,8.94,6,20.86,232.89,36,0.0,141919.62,0.0,67.399188,17.1377064,0.8863295400000001,2.0304456,2.39819724,0.68502756,1.38835038,0.80513448,1.12576812,2.0448402000000003,0.239567244,0.87635244,0.55280784,0.7300360499999999,1.11591966,1.28284386,1.401519,246.89
182,3,1993,110,EAST DUNDEE,60118.0,OTHERS,54,33.03,17,90.26,263.61,162,0.0,238640.56,139763.97,178.85462,51.1883192,2.8104757,5.0109574,6.4254067,2.75316071,4.28374262,1.847638438,3.08419389,6.8733397,1.6132448519999998,2.59901576,1.77329618,1.28768591,4.21226068,3.06098226,3.8019055,317.61
182,3,1993,110,EAST DUNDEE,60118.0,SALON SELECT,6,10.36,4,15.54,114.4,24,0.0,56150.72,32885.64,42.08344,12.0443104,0.6612884,1.1790488,1.5118604,0.64780252,1.00793944,0.434738456,0.72569268,1.6172564,0.379587024,0.61153312,0.41724616,0.30298492,0.99112016,0.72023112,0.894566,120.4
182,3,1993,110,EAST DUNDEE,60118.0,SUAVE COND,16,14.9,10,23.84,390.15,60,0.0,140376.8,82214.1,105.2086,30.110776,1.653221,2.947622,3.779651,1.6195063,2.5198485999999995,1.08684614,1.8142317,4.043141,0.94896756,1.5288328,1.0431154,0.7574623,2.4778004,1.8005778,2.236415,406.15
182,3,1993,111,CHICAGO,60620.0,OTHERS,12,7.939999999999999,6,16.68,113.24,72,0.0,83463.78,0.0,60.829698,16.9452384,1.5657864,1.6283014800000002,1.86309672,0.94281558,2.2664484,1.41665232,1.34390628,1.7310925200000002,0.369626664,0.67316502,0.36260844,0.363193296,1.04279172,0.725801736,1.29488532,125.24
182,3,1993,112,BUFFALO GROVE,60090.0,OTHERS,75,61.42,27,156.28,443.18,234,76171.05,819686.79,567021.6,293.831793,71.8728255,5.9754296700000005,8.59985586,9.81486855,2.609846028,6.775934310000001,1.86917382,4.89809889,11.88443772,2.0790721979999995,4.097611799999999,3.3083556300000003,1.99525734,6.17668335,5.30361324,7.14800295,518.18
182,3,1993,112,BUFFALO GROVE,60090.0,RAVE AERO,48,9.9,10,47.52,70.9,66,28211.5,303587.7,210008.0,108.82659,26.619565,2.2131221,3.1851318,3.6351365,0.96660964,2.5096053,0.6922866,1.8141107,4.4016436,0.7700267399999999,1.517634,1.2253169,0.7389842000000001,2.2876605,1.9643012,2.6474085,118.9
182,3,1993,113,CHICAGO,60646.0,OTHERS,52,30.03,17,90.58,269.29,174,0.0,235757.87,0.0,181.01022,42.0241445,4.68771379,5.804701,4.95106844,1.55651711,4.346600459999999,3.93424132,2.77314761,5.057753300000001,0.43918361,1.6020041800000002,0.723637028,1.000275801,2.04118779,1.72391288,4.79475242,321.29
182,3,1993,113,CHICAGO,60646.0,SALON SELECT,2,2.59,1,5.18,28.57,6,0.0,13868.11,0.0,10.64766,2.4720085,0.27574787,0.341453,0.29123932,0.09155983,0.25568238,0.23142596,0.16312633,0.2975149,0.02583433,0.09423554,0.042566884,0.058839753,0.12006987,0.10140664,0.28204426,30.57
182,3,1993,113,CHICAGO,60646.0,SUAVE COND,17,11.92,8,25.33,310.96,48,0.0,110944.88,0.0,85.18128,19.776068,2.20598296,2.731624,2.32991456,0.73247864,2.04545904,1.85140768,1.30501064,2.3801192,0.20667464,0.75388432,0.340535072,0.470718024,0.96055896,0.81125312,2.25635408,327.96
182,3,1993,114,CALUMET CITY,60409.0,OTHERS,32,36.41,17,63.14,349.09000000000003,162,31323.35,473990.6,184346.64,175.915133,45.0618405,4.23564792,5.03756852,5.8233432,1.90344019,4.92492941,3.0360684200000003,3.43913434,5.22710849,0.7935801279999999,1.812517815,1.3956065,1.3956065,2.60609796,2.791213,3.99794865,381.09
182,3,1993,114,CALUMET CITY,60409.0,RAVE AERO,35,12.87,13,34.65,92.01,96,23953.15,362463.4,140970.96,134.523337,34.4590545,3.23902488,3.85225828,4.4531448000000005,1.45557191,3.76612249,2.32169938,2.62992626,3.99720061,0.606855392,1.386043035,1.0672285,1.0672285,1.99289844,2.134457,3.05725485,127.01
182,3,1993,115,NAPERVILLE,60540.0,OTHERS,75,87.69,38,162.39,617.96,318,119456.04,1020676.96,652116.4419999999,416.00443,115.6209432,5.79551148,9.79551156,16.658354120000002,5.7506236,8.99994128,2.59989958,7.53756448,15.40063848,2.545626612,6.2786127,5.12723398,4.37613928,8.82423992,9.50337364,8.74722,692.96
182,3,1993,115,NAPERVILLE,60540.0,RAVE AERO,48,14.85,15,47.52,103.01,114,47153.7,402898.8,257414.385,164.212275,45.639846,2.2877019,3.8666493,6.5756661,2.269983,3.5526084,1.02627615,2.9753544,6.0791994,1.00485261,2.47839975,2.02390815,1.7274234,3.4832526,3.7513317,3.45285,151.01
182,3,1993,116,ELMHURST,60126.0,OTHERS,57,45.8,20,130.13,298.93,168,-188.2,300615.0,133916.2,213.94226,54.3876,4.1274762,6.5564168,6.9629628,2.3531438,4.9604512,3.106209,3.3349672000000004,7.112702800000001,0.97471266,2.5900382,1.4375479999999998,1.4099617999999996,3.5647508,2.8475096,5.2296072,355.93
182,3,1993,116,ELMHURST,60126.0,SALON SELECT,3,7.77,3,7.77,85.83,18,-28.23,45092.25,20087.43,32.091339,8.15814,0.61912143,0.98346252,1.04444442,0.35297157,0.74406768,0.4659313499999999,0.50024508,1.06690542,0.146206899,0.38850573,0.2156322,0.2114942699999999,0.53471262,0.42712644,0.7844410800000001,88.83
182,3,1993,116,ELMHURST,60126.0,SUAVE COND,11,8.94,6,16.39,235.72,36,-56.46,90184.5,40174.86,64.182678,16.31628,1.23824286,1.96692504,2.08888884,0.70594314,1.48813536,0.9318627,1.00049016,2.13381084,0.292413798,0.77701146,0.4312644,0.4229885399999999,1.06942524,0.85425288,1.5688821600000002,246.72
182,3,1993,117,SCHAUMBURG,60193.0,OTHERS,34,34.93,17,67.96000000000001,222.36,156,0.0,143438.86000000002,0.0,182.9363625,45.4837669,4.03009803,5.02756198,6.13425756,1.8080826,4.45728389,1.2920628999999997,2.77442975,7.46531608,1.2922431,2.78796838,1.94232854,1.168039842,4.08021148,3.11036845,4.52138698,256.36
182,3,1993,117,SCHAUMBURG,60193.0,SALON SELECT,3,2.59,1,7.77,28.57,6,0.0,8437.58,0.0,10.7609625,2.6755157,0.23706459,0.29573894,0.36083868,0.1063578,0.26219317,0.0760037,0.16320175,0.43913624,0.0760143,0.16399814,0.11425462,0.068708226,0.24001244,0.18296285,0.26596394,31.57
182,3,1993,117,SCHAUMBURG,60193.0,SUAVE COND,11,8.94,6,16.39,232.63,36,0.0,50625.48,0.0,64.565775,16.0530942,1.42238754,1.77443364,2.16503208,0.6381468,1.57315902,0.4560221999999999,0.9792105,2.63481744,0.4560858,0.98398884,0.6855277200000001,0.412249356,1.44007464,1.0977771,1.59578364,243.63
182,3,1993,118,MORTON GROVE,60053.0,OTHERS,13,16.71,9,21.87,130.53,90,0.0,58193.64,0.0,95.691267,22.6963953,2.15180271,3.2857686,2.7512334000000003,0.8111954250000001,1.98557352,1.6639344,1.2622949999999995,3.19479714,0.3036037499999998,1.06631559,0.436893192,0.4768800299999998,1.3699193399999996,0.91377324,2.69108334,143.53
182,3,1993,118,MORTON GROVE,60053.0,SUAVE COND,9,8.94,6,13.41,235.52,36,0.0,38795.76,0.0,63.794178,15.130930199999998,1.43453514,2.1905124,1.8341556,0.54079695,1.32371568,1.1092896,0.8415299999999999,2.12986476,0.2024024999999999,0.71087706,0.291262128,0.3179200199999999,0.91327956,0.60918216,1.79405556,244.52
182,3,1993,119,BUFFALO GROVE,60089.0,OTHERS,24,31.95,15,57.46,221.04,132,0.0,132029.1,0.0,161.29078500000003,38.8959795,3.4835208,4.969518,5.20670595,1.3402552499999998,3.63409215,1.19227425,2.3206506,6.9339927,1.0471392,2.4073407,1.63817916,1.0336452,3.45448005,2.67182445,4.3335696,245.04
182,3,1993,119,BUFFALO GROVE,60089.0,SALON SELECT,1,2.59,1,2.59,28.57,6,0.0,8801.94,0.0,10.752719,2.5930653,0.23223472,0.3313012,0.34711373,0.08935035,0.24227281,0.07948495,0.15471004,0.46226618,0.06980928,0.16048938,0.109211944,0.06890968,0.23029867,0.17812163,0.28890464,29.57
182,3,1993,119,BUFFALO GROVE,60089.0,SUAVE COND,16,11.92,8,23.84,311.02,48,0.0,70415.52,0.0,86.021752,20.7445224,1.85787776,2.6504096,2.77690984,0.7148028,1.93818248,0.6358796,1.23768032,3.69812944,0.55847424,1.28391504,0.873695552,0.55127744,1.84238936,1.42497304,2.31123712,327.02
182,3,1993,121,WILLOWBROOK,60514.0,OTHERS,91,83.53999999999999,36,189.81,620.38,306,119054.52000000002,1095329.16,619371.36,394.197444,90.98262,9.03530952,12.35242656,11.31128856,3.30097536,9.0730908,4.62592584,6.1828254000000005,13.762953,1.63329858,4.19562972,2.91446424,2.8357959600000004,5.82892848,5.7502602,10.52847612,711.38
182,3,1993,121,WILLOWBROOK,60514.0,RAVE AERO,75,20.79,21,74.25,144.51,168,69448.47,638942.01,361299.96,229.948509,53.073195,5.27059722,7.20558216,6.598251660000001,1.92556896,5.2926363,2.69845674,3.60664815,8.02838925,0.952757505,2.4474506700000003,1.70010414,1.6542143100000002,3.40020828,3.35431845,6.14161107,219.51
182,3,1993,122,HOFFMAN ESTATES,60194.0,OTHERS,106,78.33,32,237.18,616.08,270,135845.44,1115984.64,551994.24,344.801696,91.4603744,5.80520256,9.54628,12.62189952,4.02661856,8.62476928,1.791075584,5.95688864,13.62752448,2.50892544,5.74812736,4.27637376,2.39916,8.2570528,6.67553376,7.5617568,722.08
182,3,1993,122,HOFFMAN ESTATES,60194.0,RAVE AERO,38,7.92,8,37.620000000000005,56.56,66,33961.36,278996.16,137998.56,86.200424,22.8650936,1.45130064,2.38657,3.15547488,1.00665464,2.15619232,0.447768896,1.48922216,3.40688112,0.62723136,1.43703184,1.06909344,0.59979,2.0642632,1.66888344,1.8904392,94.56
182,3,1993,123,CHICAGO,60630.0,OTHERS,83,46.91,23,148.37,331.73,216,51.75,665802.62,273201.13,237.684323,63.139761,6.17018631,6.38746892,7.1064181,3.33592667,7.27469645,4.02845874,4.51044559,7.1661721,1.49368785,2.38990056,1.63886868,1.29825202,3.88358818,2.9371207000000004,5.72865531,414.73
182,3,1993,123,CHICAGO,60630.0,RAVE AERO,55,12.87,13,54.45,90.99,84,29.25,376323.22,154418.03,134.343313,35.687691,3.48749661,3.61030852,4.0166711,1.88552377,4.1117849500000005,2.27695494,2.54938229,4.0504451,0.84425835,1.35081336,0.92631708,0.7337946200000001,2.19507158,1.6601117,3.23793561,145.99
182,3,1993,124,OAK PARK,60302.0,OTHERS,38,35.3,16,80.70000000000002,260.17,144,0.0,426849.92,194325.616,164.143312,41.251504,5.23866848,4.2839952,4.47813888,1.99919776,6.54914528,2.3124416,3.8465856,5.5762968,1.37646944,1.87077368,1.147544,0.7917616,3.2472432,1.9393056,3.52783008,298.17
182,3,1993,124,OAK PARK,60302.0,RAVE AERO,36,15.84,16,35.64,110.28,102,0.0,426849.92,194325.616,164.143312,41.251504,5.23866848,4.2839952,4.47813888,1.99919776,6.54914528,2.3124416,3.8465856,5.5762968,1.37646944,1.87077368,1.147544,0.7917616,3.2472432,1.9393056,3.52783008,146.28
182,3,1993,126,WHEATON,60187.0,OTHERS,92,65.96000000000001,28,200.86,471.71,246,107613.24,922886.72,578949.0,307.46452800000003,76.937364,5.68034572,8.75593964,10.38013004,3.18358516,7.3380426,2.61276596,5.00851092,11.81485984,1.46100696,3.9447184,2.83514308,2.59032564,5.40572536,5.42546872,7.97780536,563.71
182,3,1993,126,WHEATON,60187.0,RAVE AERO,49,9.9,10,48.51,68.88,78,38433.3,329602.4,206767.5,109.80876,27.47763,2.0286949,3.1271213,3.7071893,1.1369947,2.6207295000000004,0.9331307,1.7887539,4.2195928,0.5217882,1.408828,1.0125511,0.9251163,1.9306162,1.9376674,2.8492162,117.88
182,3,1993,128,CHICAGO,60645.0,OTHERS,97,80.08,35,194.46,701.11,312,74496.1,1269154.95,320551.7,355.370015,83.17638,12.818617,10.06307155,8.61678965,3.5015225,13.9191542,5.4963545,6.3325857,13.938792,1.84527651,3.1708628,1.7473639049999998,0.948999345,5.01613945,2.69636325,11.9846685,798.11
